Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
27783,875913,875913,10000.0,2025-12-21,1
27784,408556,408556,10000.0,2025-04-14,1
27785,58419,58419,10000.0,2025-02-20,1
27786,551747,551747,10000.0,2025-06-28,1
27787,8628,8628,10000.0,2025-11-07,1
27788,44374,44374,10000.0,2025-03-14,1
27789,837098,837098,10000.0,2025-04-21,1
27790,206448,206448,10000.0,2025-04-21,1
27791,560032,560032,10000.0,2025-08-21,1
27792,370417,370417,10000.0,2025-02-06,1
27793,173524,173524,10000.0,2025-08-14,1
27794,992923,992923,10000.0,2025-06-14,1
27795,355713,355713,10000.0,2025-06-28,1
27796,825517,825517,10000.0,2025-04-21,1
27797,10382,10382,10000.0,2025-09-21,1
27798,100613,100613,10000.0,2025-05-07,1
27799,270971,270971,10000.0,2025-11-14,1
27800,698009,698009,10000.0,2025-04-21,1
27801,178282,178282,10000.0,2025-10-14,1
27802,522373,522373,10000.0,2025-06-21,1
27803,7062,7062,10000.0,2025-01-27,1
27804,192634,192634,10000.0,2025-02-27,1
27805,810681,810681,10000.0,2025-05-21,1
27806,634759,634759,10000.0,2025-08-28,1
27807,471443,471443,10000.0,2025-11-28,1
27808,89840,89840,10000.0,2025-09-14,1
27809,786349,786349,10000.0,2025-08-28,1
27810,640258,640258,10000.0,2025-05-21,1
27811,596376,596376,10000.0,2025-08-28,1
27812,648838,648838,10000.0,2025-04-28,1
27813,291408,291408,10000.0,2025-06-07,1
27814,535272,535272,10000.0,2025-04-07,1
27815,371296,371296,10000.0,2025-11-21,1
27816,587119,587119,10000.0,2025-08-28,1
27817,352641,352641,10000.0,2025-01-27,1
27818,63642,63642,10000.0,2025-07-07,1
27819,309356,309356,10000.0,2025-11-07,1
27820,638315,638315,10000.0,2025-12-28,1
27821,39758,39758,10000.0,2025-05-07,1
27822,18121,18121,10000.0,2025-03-28,1
27823,39991,39991,10000.0,2025-04-07,1
27824,421829,421829,10000.0,2025-02-20,1
27825,391532,391532,10000.0,2025-03-28,1
27826,999503,999503,10000.0,2025-06-07,1
27827,396388,396388,10000.0,2025-04-07,1
27828,488027,488027,10000.0,2025-08-28,1
27829,167003,167003,10000.0,2025-02-06,1
27830,262579,262579,10000.0,2025-10-14,1
27831,192284,192284,10000.0,2025-05-28,1
27832,72247,72247,10000.0,2025-11-28,1
27833,885255,885255,10000.0,2025-08-21,1
27834,242526,242526,10000.0,2025-09-14,1
27835,189870,189870,10000.0,2025-08-14,1
27836,411584,411584,10000.0,2025-02-06,1
27837,626993,626993,10000.0,2025-04-07,1
27838,769972,769972,10000.0,2025-11-28,1
27839,381233,381233,10000.0,2025-09-28,1
27840,173230,173230,10000.0,2025-07-28,1
27841,467095,467095,10000.0,2025-12-21,1
27842,800625,800625,10000.0,2025-09-14,1
27843,796781,796781,10000.0,2025-03-14,1
27844,875265,875265,10000.0,2025-11-14,1
27845,276953,276953,10000.0,2025-08-21,1
27846,332009,332009,10000.0,2025-02-20,1
27847,668032,668032,10000.0,2025-06-28,1
27848,930041,930041,10000.0,2025-04-14,1
27849,94292,94292,10000.0,2025-08-14,1
27850,123220,123220,10000.0,2025-06-07,1
27851,89378,89378,10000.0,2025-04-14,1
27852,258750,258750,10000.0,2025-12-21,1
27853,333043,333043,10000.0,2025-03-28,1
27854,431891,431891,10000.0,2025-03-21,1
27855,2900,2900,10000.0,2025-03-14,1
27856,307892,307892,10000.0,2025-04-14,1
27857,350123,350123,10000.0,2025-08-14,1
27858,804874,804874,10000.0,2025-12-28,1
27859,581845,581845,10000.0,2025-05-14,1
27860,639512,639512,10000.0,2025-12-21,1
27861,986059,986059,10000.0,2025-11-28,1
27862,969242,969242,10000.0,2025-07-21,1
27863,593074,593074,10000.0,2025-06-07,1
27864,536003,536003,10000.0,2025-05-14,1
27865,955454,955454,10000.0,2025-08-28,1
27866,590163,590163,10000.0,2025-01-27,1
27867,909160,909160,10000.0,2025-05-14,1
27868,334578,334578,10000.0,2025-06-14,1
27869,406900,406900,10000.0,2025-04-21,1
27870,969669,969669,10000.0,2025-09-28,1
27871,610706,610706,10000.0,2025-10-14,1
27872,622012,622012,10000.0,2025-12-21,1
27873,470496,470496,10000.0,2025-10-14,1
27874,127142,127142,10000.0,2025-12-14,1
27875,580039,580039,10000.0,2025-04-07,1
27876,320601,320601,10000.0,2025-05-07,1
27877,991120,991120,10000.0,2025-10-14,1
27878,711278,711278,10000.0,2025-06-28,1
27879,717192,717192,10000.0,2025-07-07,1
27880,363447,363447,10000.0,2025-03-28,1
27881,912904,912904,10000.0,2025-02-06,1
27882,564348,564348,10000.0,2025-06-07,1
27883,158893,158893,10000.0,2025-05-14,1
27884,361858,361858,10000.0,2025-02-27,1
27885,550608,550608,10000.0,2025-04-21,1
27886,584196,584196,10000.0,2025-03-21,1
27887,901078,901078,10000.0,2025-03-21,1
27888,645098,645098,10000.0,2025-09-28,1
27889,141072,141072,10000.0,2025-04-28,1
27890,3798,3798,10000.0,2025-02-13,1
27891,624995,624995,10000.0,2025-02-20,1
27892,601635,601635,10000.0,2025-08-28,1
27893,216715,216715,10000.0,2025-11-21,1
27894,76270,76270,10000.0,2025-09-21,1
27895,758238,758238,10000.0,2025-06-14,1
27896,228859,228859,10000.0,2025-12-21,1
27897,74914,74914,10000.0,2025-12-28,1
27898,759823,759823,10000.0,2025-10-28,1
27899,827641,827641,10000.0,2025-12-14,1
27900,741281,741281,10000.0,2025-02-13,1
27901,72126,72126,10000.0,2025-06-21,1
27902,881577,881577,10000.0,2025-08-21,1
27903,332765,332765,10000.0,2025-04-07,1
27904,112462,112462,10000.0,2025-10-21,1
27905,412548,412548,10000.0,2025-01-06,1
27906,406435,406435,10000.0,2025-09-28,1
27907,936371,936371,10000.0,2025-01-27,1
27908,134964,134964,10000.0,2025-08-28,1
27909,131485,131485,10000.0,2025-08-28,1
27910,498390,498390,10000.0,2025-03-21,1
27911,506663,506663,10000.0,2025-02-20,1
27912,798011,798011,10000.0,2025-11-14,1
27913,365601,365601,10000.0,2025-01-06,1
27914,911016,911016,10000.0,2025-07-28,1
27915,453371,453371,10000.0,2025-09-21,1
27916,896558,896558,10000.0,2025-11-07,1
27917,66986,66986,10000.0,2025-01-13,1
27918,833360,833360,10000.0,2025-03-14,1
27919,656246,656246,10000.0,2025-07-28,1
27920,319696,319696,10000.0,2025-08-14,1
27921,577653,577653,10000.0,2025-08-28,1
27922,178449,178449,10000.0,2025-03-07,1
27923,820775,820775,10000.0,2025-11-28,1
27924,935746,935746,10000.0,2025-08-28,1
27925,495951,495951,10000.0,2025-07-21,1
27926,41732,41732,10000.0,2025-03-14,1
27927,507083,507083,10000.0,2025-09-21,1
27928,907399,907399,10000.0,2025-04-28,1
27929,694457,694457,10000.0,2025-08-07,1
27930,217210,217210,10000.0,2025-11-14,1
27931,812004,812004,10000.0,2025-12-07,1
27932,659552,659552,10000.0,2025-01-13,1
27933,130710,130710,10000.0,2025-03-07,1
27934,323473,323473,10000.0,2025-10-28,1
27935,343952,343952,10000.0,2025-05-14,1
27936,116342,116342,10000.0,2025-06-07,1
27937,896914,896914,10000.0,2025-08-21,1
27938,999388,999388,10000.0,2025-07-28,1
27939,597547,597547,10000.0,2025-01-13,1
27940,330029,330029,10000.0,2025-12-07,1
27941,489999,489999,10000.0,2025-05-21,1
27942,61294,61294,10000.0,2025-03-21,1
27943,786540,786540,10000.0,2025-07-28,1
27944,492938,492938,10000.0,2025-01-13,1
27945,912239,912239,10000.0,2025-07-21,1
27946,59601,59601,10000.0,2025-10-21,1
27947,985312,985312,10000.0,2025-03-21,1
27948,401959,401959,10000.0,2025-11-07,1
27949,369436,369436,10000.0,2025-04-14,1
27950,938029,938029,10000.0,2025-10-28,1
27951,496299,496299,10000.0,2025-11-21,1
27952,351338,351338,10000.0,2025-06-21,1
27953,963787,963787,10000.0,2025-05-07,1
27954,576485,576485,10000.0,2025-08-14,1
27955,360102,360102,10000.0,2025-12-21,1
27956,209556,209556,10000.0,2025-12-07,1
27957,788769,788769,10000.0,2025-05-14,1
27958,758149,758149,10000.0,2025-12-21,1
27959,374750,374750,10000.0,2025-11-28,1
27960,486217,486217,10000.0,2025-05-07,1
27961,99096,99096,10000.0,2025-06-07,1
27962,340829,340829,10000.0,2025-07-21,1
27963,455272,455272,10000.0,2025-07-21,1
27964,827796,827796,10000.0,2025-07-21,1
27965,746870,746870,10000.0,2025-05-28,1
27966,137035,137035,10000.0,2025-01-06,1
27967,622040,622040,10000.0,2025-04-07,1
27968,110820,110820,10000.0,2025-06-21,1
27969,517868,517868,10000.0,2025-03-14,1
27970,73394,73394,10000.0,2025-11-28,1
27971,977952,977952,10000.0,2025-09-14,1
27972,267214,267214,10000.0,2025-07-14,1
27973,818648,818648,10000.0,2025-05-07,1
27974,155441,155441,10000.0,2025-01-13,1
27975,535651,535651,10000.0,2025-08-07,1
27976,660210,660210,10000.0,2025-02-27,1
27977,985088,985088,10000.0,2025-03-21,1
27978,588553,588553,10000.0,2025-06-28,1
27979,740397,740397,10000.0,2025-05-14,1
27980,620650,620650,10000.0,2025-04-21,1
27981,541462,541462,10000.0,2025-05-21,1
27982,176469,176469,10000.0,2025-10-21,1
27983,40130,40130,10000.0,2025-02-13,1
27984,711799,711799,10000.0,2025-04-07,1
27985,705322,705322,10000.0,2025-05-07,1
27986,918794,918794,10000.0,2025-06-14,1
27987,462394,462394,10000.0,2025-04-07,1
27988,899162,899162,10000.0,2025-03-07,1
27989,182820,182820,10000.0,2025-07-07,1
27990,798052,798052,10000.0,2025-03-21,1
27991,449397,449397,10000.0,2025-06-21,1
27992,453110,453110,10000.0,2025-05-28,1
27993,140303,140303,10000.0,2025-02-27,1
27994,199995,199995,10000.0,2025-10-07,1
27995,299067,299067,10000.0,2025-10-07,1
27996,652823,652823,10000.0,2025-06-14,1
27997,325176,325176,10000.0,2025-11-21,1
27998,70744,70744,10000.0,2025-06-14,1
27999,355462,355462,10000.0,2025-09-21,1
28000,889111,889111,10000.0,2025-02-06,1
28001,574599,574599,10000.0,2025-05-14,1
28002,15729,15729,10000.0,2025-09-07,1
28003,255425,255425,10000.0,2025-10-21,1
28004,495930,495930,10000.0,2025-03-07,1
28005,196657,196657,10000.0,2025-09-28,1
28006,648487,648487,10000.0,2025-04-07,1
28007,55625,55625,10000.0,2025-08-14,1
28008,516363,516363,10000.0,2025-12-21,1
28009,376472,376472,10000.0,2025-04-07,1
28010,647541,647541,10000.0,2025-01-13,1
28011,887898,887898,10000.0,2025-10-21,1
28012,621747,621747,10000.0,2025-07-07,1
28013,524754,524754,10000.0,2025-09-21,1
28014,788483,788483,10000.0,2025-09-28,1
28015,821172,821172,10000.0,2025-04-28,1
28016,721417,721417,10000.0,2025-10-28,1
28017,866070,866070,10000.0,2025-05-07,1
28018,351197,351197,10000.0,2025-04-28,1
28019,581515,581515,10000.0,2025-04-21,1
28020,899436,899436,10000.0,2025-03-07,1
28021,320802,320802,10000.0,2025-06-07,1
28022,958463,958463,10000.0,2025-03-14,1
28023,276464,276464,10000.0,2025-04-21,1
28024,531185,531185,10000.0,2025-12-14,1
28025,575698,575698,10000.0,2025-06-07,1
28026,627759,627759,10000.0,2025-04-07,1
28027,718248,718248,10000.0,2025-11-21,1
28028,76000,76000,10000.0,2025-02-27,1
28029,915703,915703,10000.0,2025-03-28,1
28030,237852,237852,10000.0,2025-05-21,1
28031,437153,437153,10000.0,2025-07-07,1
28032,252997,252997,10000.0,2025-04-07,1
28033,484357,484357,10000.0,2025-08-21,1
28034,478562,478562,10000.0,2025-11-21,1
28035,960562,960562,10000.0,2025-06-21,1
28036,990725,990725,10000.0,2025-03-07,1
28037,650881,650881,10000.0,2025-12-21,1
28038,834562,834562,10000.0,2025-03-28,1
28039,184876,184876,10000.0,2025-03-28,1
28040,405993,405993,10000.0,2025-11-07,1
28041,270406,270406,10000.0,2025-08-07,1
28042,826197,826197,10000.0,2025-05-14,1
28043,205138,205138,10000.0,2025-04-14,1
28044,620715,620715,10000.0,2025-09-21,1
28045,895931,895931,10000.0,2025-03-28,1
28046,782898,782898,10000.0,2025-05-14,1
28047,717554,717554,10000.0,2025-10-28,1
28048,903914,903914,10000.0,2025-07-28,1
28049,572358,572358,10000.0,2025-01-06,1
28050,180308,180308,10000.0,2025-02-13,1
28051,927827,927827,10000.0,2025-01-06,1
28052,915762,915762,10000.0,2025-01-06,1
28053,169632,169632,10000.0,2025-05-14,1
28054,571603,571603,10000.0,2025-07-07,1
28055,172884,172884,10000.0,2025-05-07,1
28056,636163,636163,10000.0,2025-08-21,1
28057,944365,944365,10000.0,2025-03-28,1
28058,951611,951611,10000.0,2025-12-14,1
28059,855852,855852,10000.0,2025-03-14,1
28060,156650,156650,10000.0,2025-10-28,1
28061,61031,61031,10000.0,2025-08-28,1
28062,68715,68715,10000.0,2025-03-07,1
28063,546077,546077,10000.0,2025-07-28,1
28064,18199,18199,10000.0,2025-10-07,1
28065,465005,465005,10000.0,2025-08-21,1
28066,983125,983125,10000.0,2025-01-27,1
28067,632841,632841,10000.0,2025-09-07,1
28068,865259,865259,10000.0,2025-05-28,1
28069,103586,103586,10000.0,2025-07-28,1
28070,369676,369676,10000.0,2025-08-07,1
28071,889767,889767,10000.0,2025-06-14,1
28072,117740,117740,10000.0,2025-05-21,1
28073,333148,333148,10000.0,2025-06-21,1
28074,287402,287402,10000.0,2025-03-21,1
28075,213024,213024,10000.0,2025-05-14,1
28076,141370,141370,10000.0,2025-03-07,1
28077,366575,366575,10000.0,2025-03-07,1
28078,21520,21520,10000.0,2025-11-21,1
28079,628407,628407,10000.0,2025-06-28,1
28080,287577,287577,10000.0,2025-10-28,1
28081,387318,387318,10000.0,2025-11-21,1
28082,670912,670912,10000.0,2025-01-27,1
28083,780009,780009,10000.0,2025-05-28,1
28084,48600,48600,10000.0,2025-11-14,1
28085,883885,883885,10000.0,2025-01-27,1
28086,266425,266425,10000.0,2025-10-28,1
28087,462246,462246,10000.0,2025-01-27,1
28088,60782,60782,10000.0,2025-07-28,1
28089,492900,492900,10000.0,2025-05-07,1
28090,669167,669167,10000.0,2025-12-28,1
28091,190666,190666,10000.0,2025-04-21,1
28092,441882,441882,10000.0,2025-07-07,1
28093,73941,73941,10000.0,2025-04-07,1
28094,503426,503426,10000.0,2025-02-06,1
28095,821482,821482,10000.0,2025-12-07,1
28096,736732,736732,10000.0,2025-07-21,1
28097,268320,268320,10000.0,2025-02-13,1
28098,354051,354051,10000.0,2025-04-07,1
28099,56993,56993,10000.0,2025-03-21,1
28100,150081,150081,10000.0,2025-11-28,1
28101,746401,746401,10000.0,2025-05-21,1
28102,649902,649902,10000.0,2025-12-14,1
28103,748490,748490,10000.0,2025-09-07,1
28104,669328,669328,10000.0,2025-03-28,1
28105,210525,210525,10000.0,2025-03-21,1
28106,658890,658890,10000.0,2025-04-28,1
28107,904871,904871,10000.0,2025-12-21,1
28108,386579,386579,10000.0,2025-05-28,1
28109,538234,538234,10000.0,2025-04-07,1
28110,136834,136834,10000.0,2025-07-21,1
28111,278882,278882,10000.0,2025-03-21,1
28112,772236,772236,10000.0,2025-09-21,1
28113,124513,124513,10000.0,2025-06-21,1
28114,290705,290705,10000.0,2025-11-07,1
28115,34756,34756,10000.0,2025-12-14,1
28116,561839,561839,10000.0,2025-12-14,1
28117,635830,635830,10000.0,2025-07-14,1
28118,6751,6751,10000.0,2025-12-21,1
28119,906343,906343,10000.0,2025-01-20,1
28120,170447,170447,10000.0,2025-12-21,1
28121,815501,815501,10000.0,2025-03-21,1
28122,7335,7335,10000.0,2025-01-20,1
28123,427097,427097,10000.0,2025-06-21,1
28124,792027,792027,10000.0,2025-07-07,1
28125,536872,536872,10000.0,2025-04-28,1
28126,658379,658379,10000.0,2025-01-27,1
28127,398491,398491,10000.0,2025-03-07,1
28128,954211,954211,10000.0,2025-11-21,1
28129,398104,398104,10000.0,2025-04-07,1
28130,308318,308318,10000.0,2025-10-07,1
28131,930594,930594,10000.0,2025-10-07,1
28132,326530,326530,10000.0,2025-02-06,1
28133,451841,451841,10000.0,2025-07-14,1
28134,351633,351633,10000.0,2025-06-21,1
28135,104822,104822,10000.0,2025-12-14,1
28136,438256,438256,10000.0,2025-10-07,1
28137,800973,800973,10000.0,2025-06-07,1
28138,416319,416319,10000.0,2025-07-28,1
28139,27346,27346,10000.0,2025-06-21,1
28140,757112,757112,10000.0,2025-03-07,1
28141,59258,59258,10000.0,2025-05-07,1
28142,767544,767544,10000.0,2025-11-28,1
28143,304164,304164,10000.0,2025-03-14,1
28144,622592,622592,10000.0,2025-06-14,1
28145,446314,446314,10000.0,2025-03-14,1
28146,445844,445844,10000.0,2025-10-21,1
28147,380427,380427,10000.0,2025-11-28,1
28148,744200,744200,10000.0,2025-05-21,1
28149,673529,673529,10000.0,2025-02-20,1
28150,570795,570795,10000.0,2025-02-06,1
28151,633995,633995,10000.0,2025-02-20,1
28152,355291,355291,10000.0,2025-04-14,1
28153,423008,423008,10000.0,2025-10-14,1
28154,84324,84324,10000.0,2025-06-14,1
28155,561523,561523,10000.0,2025-12-21,1
28156,481900,481900,10000.0,2025-08-21,1
28157,489166,489166,10000.0,2025-03-21,1
28158,220504,220504,10000.0,2025-08-14,1
28159,787003,787003,10000.0,2025-03-21,1
28160,875221,875221,10000.0,2025-02-20,1
28161,225445,225445,10000.0,2025-04-28,1
28162,592314,592314,10000.0,2025-01-06,1
28163,543816,543816,10000.0,2025-04-14,1
28164,518438,518438,10000.0,2025-10-07,1
28165,516890,516890,10000.0,2025-09-14,1
28166,615201,615201,10000.0,2025-04-21,1
28167,316769,316769,10000.0,2025-08-28,1
28168,56732,56732,10000.0,2025-07-28,1
28169,219162,219162,10000.0,2025-02-20,1
28170,335238,335238,10000.0,2025-11-14,1
28171,325445,325445,10000.0,2025-06-21,1
28172,908529,908529,10000.0,2025-06-14,1
28173,298145,298145,10000.0,2025-02-06,1
28174,840060,840060,10000.0,2025-01-20,1
28175,86885,86885,10000.0,2025-07-07,1
28176,527224,527224,10000.0,2025-01-13,1
28177,822620,822620,10000.0,2025-05-07,1
28178,803762,803762,10000.0,2025-09-14,1
28179,26603,26603,10000.0,2025-09-28,1
28180,940074,940074,10000.0,2025-09-21,1
28181,273947,273947,10000.0,2025-09-07,1
28182,301650,301650,10000.0,2025-07-28,1
28183,101145,101145,10000.0,2025-10-14,1
28184,80738,80738,10000.0,2025-03-28,1
28185,823489,823489,10000.0,2025-02-20,1
28186,875899,875899,10000.0,2025-05-07,1
28187,554427,554427,10000.0,2025-03-07,1
28188,443772,443772,10000.0,2025-11-28,1
28189,977828,977828,10000.0,2025-02-20,1
28190,262393,262393,10000.0,2025-11-21,1
28191,124994,124994,10000.0,2025-09-14,1
28192,640748,640748,10000.0,2025-04-14,1
28193,22311,22311,10000.0,2025-08-14,1
28194,571913,571913,10000.0,2025-07-21,1
28195,55287,55287,10000.0,2025-06-07,1
28196,830045,830045,10000.0,2025-09-07,1
28197,713007,713007,10000.0,2025-04-14,1
28198,666786,666786,10000.0,2025-07-28,1
28199,768662,768662,10000.0,2025-08-21,1
28200,713715,713715,10000.0,2025-02-06,1
28201,132718,132718,10000.0,2025-01-13,1
28202,532402,532402,10000.0,2025-03-07,1
28203,670054,670054,10000.0,2025-12-21,1
28204,889145,889145,10000.0,2025-10-28,1
28205,437577,437577,10000.0,2025-12-28,1
28206,864036,864036,10000.0,2025-01-27,1
28207,719429,719429,10000.0,2025-03-28,1
28208,622955,622955,10000.0,2025-12-21,1
28209,307829,307829,10000.0,2025-09-21,1
28210,4306,4306,10000.0,2025-03-28,1
28211,717701,717701,10000.0,2025-03-14,1
28212,154401,154401,10000.0,2025-09-14,1
28213,771104,771104,10000.0,2025-12-07,1
28214,373126,373126,10000.0,2025-09-21,1
28215,974128,974128,10000.0,2025-03-28,1
28216,683368,683368,10000.0,2025-06-14,1
28217,942018,942018,10000.0,2025-01-13,1
28218,308168,308168,10000.0,2025-09-07,1
28219,892417,892417,10000.0,2025-10-28,1
28220,688192,688192,10000.0,2025-11-07,1
28221,576861,576861,10000.0,2025-04-28,1
28222,271428,271428,10000.0,2025-01-13,1
28223,968228,968228,10000.0,2025-09-28,1
28224,806332,806332,10000.0,2025-04-14,1
28225,617669,617669,10000.0,2025-01-06,1
28226,580637,580637,10000.0,2025-05-21,1
28227,70357,70357,10000.0,2025-03-28,1
28228,445093,445093,10000.0,2025-06-07,1
28229,758192,758192,10000.0,2025-10-28,1
28230,171487,171487,10000.0,2025-02-27,1
28231,352246,352246,10000.0,2025-10-28,1
28232,263139,263139,10000.0,2025-07-28,1
28233,804891,804891,10000.0,2025-03-21,1
28234,708219,708219,10000.0,2025-04-07,1
28235,911997,911997,10000.0,2025-11-21,1
28236,949816,949816,10000.0,2025-07-28,1
28237,961906,961906,10000.0,2025-12-21,1
28238,221944,221944,10000.0,2025-12-28,1
28239,340424,340424,10000.0,2025-01-13,1
28240,804623,804623,10000.0,2025-03-14,1
28241,971392,971392,10000.0,2025-09-07,1
28242,953109,953109,10000.0,2025-10-21,1
28243,285821,285821,10000.0,2025-10-21,1
28244,418964,418964,10000.0,2025-12-21,1
28245,605103,605103,10000.0,2025-06-28,1
28246,956799,956799,10000.0,2025-06-28,1
28247,41918,41918,10000.0,2025-02-13,1
28248,159588,159588,10000.0,2025-08-21,1
28249,71560,71560,10000.0,2025-02-06,1
28250,516362,516362,10000.0,2025-11-14,1
28251,173225,173225,10000.0,2025-12-14,1
28252,831253,831253,10000.0,2025-11-21,1
28253,837959,837959,10000.0,2025-01-27,1
28254,331426,331426,10000.0,2025-02-13,1
28255,884243,884243,10000.0,2025-02-06,1
28256,103818,103818,10000.0,2025-10-07,1
28257,907289,907289,10000.0,2025-08-28,1
28258,452742,452742,10000.0,2025-12-07,1
28259,469185,469185,10000.0,2025-08-07,1
28260,375003,375003,10000.0,2025-03-07,1
28261,37453,37453,10000.0,2025-01-27,1
28262,835182,835182,10000.0,2025-06-28,1
28263,706857,706857,10000.0,2025-08-07,1
28264,459325,459325,10000.0,2025-05-14,1
28265,806114,806114,10000.0,2025-07-21,1
28266,484736,484736,10000.0,2025-10-21,1
28267,945286,945286,10000.0,2025-04-28,1
28268,732186,732186,10000.0,2025-12-07,1
28269,51812,51812,10000.0,2025-11-28,1
28270,999774,999774,10000.0,2025-12-21,1
28271,21318,21318,10000.0,2025-06-21,1
28272,795275,795275,10000.0,2025-09-14,1
28273,691051,691051,10000.0,2025-04-07,1
28274,419435,419435,10000.0,2025-10-21,1
28275,394944,394944,10000.0,2025-02-13,1
28276,180407,180407,10000.0,2025-07-21,1
28277,960895,960895,10000.0,2025-10-28,1
28278,563568,563568,10000.0,2025-07-28,1
28279,345045,345045,10000.0,2025-05-07,1
28280,938814,938814,10000.0,2025-02-27,1
28281,144382,144382,10000.0,2025-01-06,1
28282,764134,764134,10000.0,2025-12-07,1
28283,151616,151616,10000.0,2025-08-07,1
28284,39821,39821,10000.0,2025-07-21,1
28285,339795,339795,10000.0,2025-08-07,1
28286,378415,378415,10000.0,2025-06-07,1
28287,168288,168288,10000.0,2025-12-21,1
28288,896279,896279,10000.0,2025-06-07,1
28289,71802,71802,10000.0,2025-07-21,1
28290,194990,194990,10000.0,2025-04-28,1
28291,36365,36365,10000.0,2025-12-21,1
28292,936483,936483,10000.0,2025-02-27,1
28293,665370,665370,10000.0,2025-02-27,1
28294,345044,345044,10000.0,2025-11-21,1
28295,867989,867989,10000.0,2025-09-21,1
28296,845640,845640,10000.0,2025-11-07,1
28297,679361,679361,10000.0,2025-02-20,1
28298,507975,507975,10000.0,2025-04-07,1
28299,28378,28378,10000.0,2025-06-21,1
28300,994636,994636,10000.0,2025-04-28,1
28301,336130,336130,10000.0,2025-08-07,1
28302,233991,233991,10000.0,2025-03-28,1
28303,311625,311625,10000.0,2025-11-28,1
28304,609817,609817,10000.0,2025-05-21,1
28305,901907,901907,10000.0,2025-12-28,1
28306,999659,999659,10000.0,2025-04-21,1
28307,930523,930523,10000.0,2025-06-28,1
28308,368894,368894,10000.0,2025-01-27,1
28309,833261,833261,10000.0,2025-12-07,1
28310,466646,466646,10000.0,2025-01-06,1
28311,131479,131479,10000.0,2025-06-07,1
28312,918666,918666,10000.0,2025-03-21,1
28313,294593,294593,10000.0,2025-02-13,1
28314,169457,169457,10000.0,2025-01-06,1
28315,849880,849880,10000.0,2025-07-14,1
28316,554095,554095,10000.0,2025-12-28,1
28317,735354,735354,10000.0,2025-12-28,1
28318,662531,662531,10000.0,2025-03-07,1
28319,819939,819939,10000.0,2025-11-28,1
28320,331814,331814,10000.0,2025-10-07,1
28321,577585,577585,10000.0,2025-07-14,1
28322,787481,787481,10000.0,2025-01-06,1
28323,18155,18155,10000.0,2025-05-21,1
28324,156778,156778,10000.0,2025-08-21,1
28325,630178,630178,10000.0,2025-06-14,1
28326,294372,294372,10000.0,2025-09-21,1
28327,687163,687163,10000.0,2025-02-13,1
28328,687865,687865,10000.0,2025-01-13,1
28329,594885,594885,10000.0,2025-07-28,1
28330,905435,905435,10000.0,2025-10-21,1
28331,647844,647844,10000.0,2025-11-21,1
28332,516198,516198,10000.0,2025-01-13,1
28333,162446,162446,10000.0,2025-10-07,1
28334,178237,178237,10000.0,2025-06-21,1
28335,46833,46833,10000.0,2025-10-07,1
28336,222814,222814,10000.0,2025-12-07,1
28337,366853,366853,10000.0,2025-02-13,1
28338,407264,407264,10000.0,2025-10-14,1
28339,307094,307094,10000.0,2025-10-14,1
28340,374619,374619,10000.0,2025-08-28,1
28341,889962,889962,10000.0,2025-07-14,1
28342,373588,373588,10000.0,2025-01-13,1
28343,281202,281202,10000.0,2025-07-14,1
28344,121917,121917,10000.0,2025-03-14,1
28345,87826,87826,10000.0,2025-08-07,1
28346,510252,510252,10000.0,2025-12-28,1
28347,665410,665410,10000.0,2025-01-13,1
28348,843824,843824,10000.0,2025-11-28,1
28349,599011,599011,10000.0,2025-05-28,1
28350,30987,30987,10000.0,2025-09-14,1
28351,337321,337321,10000.0,2025-06-21,1
28352,971728,971728,10000.0,2025-04-07,1
28353,979620,979620,10000.0,2025-08-14,1
28354,278968,278968,10000.0,2025-05-07,1
28355,545261,545261,10000.0,2025-08-21,1
28356,242694,242694,10000.0,2025-03-14,1
28357,640669,640669,10000.0,2025-08-21,1
28358,2353,2353,10000.0,2025-01-27,1
28359,658740,658740,10000.0,2025-09-14,1
28360,860120,860120,10000.0,2025-08-07,1
28361,97695,97695,10000.0,2025-05-14,1
28362,132806,132806,10000.0,2025-05-28,1
28363,815616,815616,10000.0,2025-11-21,1
28364,781261,781261,10000.0,2025-05-21,1
28365,720570,720570,10000.0,2025-04-28,1
28366,27615,27615,10000.0,2025-11-14,1
28367,244334,244334,10000.0,2025-07-28,1
28368,66053,66053,10000.0,2025-01-06,1
28369,12873,12873,10000.0,2025-03-28,1
28370,60657,60657,10000.0,2025-12-14,1
28371,905466,905466,10000.0,2025-01-27,1
28372,944193,944193,10000.0,2025-09-14,1
28373,211662,211662,10000.0,2025-09-07,1
28374,716489,716489,10000.0,2025-10-14,1
28375,419177,419177,10000.0,2025-11-21,1
28376,43131,43131,10000.0,2025-09-28,1
28377,762228,762228,10000.0,2025-06-21,1
28378,791693,791693,10000.0,2025-01-27,1
28379,519604,519604,10000.0,2025-03-28,1
28380,887431,887431,10000.0,2025-03-07,1
28381,498207,498207,10000.0,2025-07-21,1
28382,858693,858693,10000.0,2025-11-28,1
28383,150965,150965,10000.0,2025-09-07,1
28384,759584,759584,10000.0,2025-12-07,1
28385,403003,403003,10000.0,2025-04-21,1
28386,730309,730309,10000.0,2025-03-21,1
28387,662682,662682,10000.0,2025-03-21,1
28388,479933,479933,10000.0,2025-12-28,1
